url,text,translated,confidence,bbox
https://www.keylessentryremotefob.com/product-p/oem-oht-rhk4b-compass.htm,"[[[49, 219], [259, 219], [259, 258], [49, 258]], 'SAVE 809 KEY FOBS ON OEM']","[[49,219], [259,219], [259,258], [49,258],",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.keylessentryremotefob.com/product-p/oem-oht-rhk4b-compass.htm,"[[[304, 228], [692, 228], [692, 258], [304, 258]], 'COMPARED TO DEPE;? PRICES']","[[(304,238], [692,238], [692,258], [304,258], 'CoMPARED TO DEPE;?]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.keylessentryremotefob.com/product-p/oem-oht-rhk4b-compass.htm,"[[[51, 319], [79, 319], [79, 339], [51, 339]], '3.9']","[[""51,319], [79,319], [79,339], [51,339], '3.9']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.keylessentryremotefob.com/product-p/oem-oht-rhk4b-compass.htm,"[[[409, 296], [750, 296], [750, 378], [409, 378]], 'Jeep Jeep Compass OEM 4 Buttnn Kev Eob']","[[409,296], [750,296], [750,378], [409,378], 'Hep Deep John Commons OEM 4 but not Kevin']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.mtdparts.com/equipment/ProductDisplay?storeId=10101&productId=1929593&urlRequestType=Base&langId=-1&catalogId=19502,"[[[253, 7], [483, 7], [483, 25], [253, 25]], 'Free Shipping on Parts Orders Over $45']","[[253,7] [483,7] [483,25] [253,25] [253,25], ""Free Shifting on Parts Orders Over $45""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.mtdparts.com/equipment/ProductDisplay?storeId=10101&productId=1929593&urlRequestType=Base&langId=-1&catalogId=19502,"[[[111, 75], [629, 75], [629, 109], [111, 109]], 'By clicking ""Accept AII Cookies agreeto the storing of cookies onyour device= enhance site navigation, analyze site usage, and assist in our marketing efforts']","[[111,75, 629, 109], [11, 109], [11, 109], ""Accept Accressal Accretions to the Stones of Things=enhanance specialization, analyzee identity, and assert in our magic methods'""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.mtdparts.com/equipment/ProductDisplay?storeId=10101&productId=1929593&urlRequestType=Base&langId=-1&catalogId=19502,"[[[133, 149], [229, 149], [229, 163], [133, 163]], 'Cookles Settlngs']","[[133,149], [229,149], [229,163], [133,163], 'Cookless Sterngs']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.mtdparts.com/equipment/ProductDisplay?storeId=10101&productId=1929593&urlRequestType=Base&langId=-1&catalogId=19502,"[[[409, 149], [465, 149], [465, 163], [409, 163]], 'Relject AII']","[[409,149], [465,149], [465,163], [409,163], 'Reject AII']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.mtdparts.com/equipment/ProductDisplay?storeId=10101&productId=1929593&urlRequestType=Base&langId=-1&catalogId=19502,"[[[533, 149], [637, 149], [637, 163], [533, 163]], 'Accept All Cookles']","[[533, 149], [637, 149], [637, 163], [53, 163], 'Accesst All Cookes']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.mtdparts.com/equipment/ProductDisplay?storeId=10101&productId=1929593&urlRequestType=Base&langId=-1&catalogId=19502,"[[[37, 171], [81, 171], [81, 187], [37, 187]], 'Keywol']","[ [37, 171], [81,177], [37,187], ""Keywol""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.mtdparts.com/equipment/ProductDisplay?storeId=10101&productId=1929593&urlRequestType=Base&langId=-1&catalogId=19502,"[[[731, 161], [749, 161], [749, 209], [731, 209]], '통']","[ [771,161], [749,161], [749,209], [731, 209], 'Top']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.mtdparts.com/equipment/ProductDisplay?storeId=10101&productId=1929593&urlRequestType=Base&langId=-1&catalogId=19502,"[[[33, 236], [714, 236], [714, 355], [33, 355]], 'Shop By Part Type MTDParts com is your #1 source for OEM replacement partsfor your outdoor power equipment Shop Parts & Accessoriesfor Lawn Mowers, Snow Blowers; Riding Mowers and more Use our Part Finder tools below to find parts by model number or part number']","[33,236] [714,355, [33,355]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.garrettwade.com/arborist-large-pruning-saw.html,"[[[271, 11], [481, 11], [481, 47], [271, 47]], 'Garrett Wade']","[[271, 11], [481, 11], [481, 47], [271, 47], ""Garret Wade""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.garrettwade.com/arborist-large-pruning-saw.html,"[[[29, 79], [69, 79], [69, 93], [29, 93]], 'Enter']","[[29,79], [69,79], [69,93], [29,93], 'inter']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.garrettwade.com/arborist-large-pruning-saw.html,"[[[200, 114], [546, 114], [546, 138], [200, 138]], 'SIGNUP FOR OUR NEWSLETTER']","[[$200, 114, 114], [546,138], [200,138], ""SIGNUP FORR OEWSLETER""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.garrettwade.com/arborist-large-pruning-saw.html,"[[[15, 133], [57, 133], [57, 149], [15, 149]], 'Home']","[[15,133], [57,133], [57,149], [15,149], 'home']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.garrettwade.com/arborist-large-pruning-saw.html,"[[[257, 161], [493, 161], [493, 225], [257, 225]], 'Save $10!']","[[257,161], [493,161], [493,225], [257,25], 'Save $10!']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.garrettwade.com/arborist-large-pruning-saw.html,"[[[672, 210], [714, 210], [714, 238], [672, 238]], 'bth']","[[672, 210], [714, 210], [714,238], [672,238], 'bth']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.garrettwade.com/arborist-large-pruning-saw.html,"[[[137, 255], [613, 255], [613, 295], [137, 295]], 'S1O off your first S100+ order and be the first to learn about new product launches and promotions_']","[[ 137, 255], 613, 295, [ 137, 295], 'S1O off your first S100+ and be the first to learn about new procracy and processes_'",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.garrettwade.com/arborist-large-pruning-saw.html,"[[[677, 291], [729, 291], [729, 329], [677, 329]], 'REEN NDLE']","[[777,291], [729,291], [729,329], [677,329], 'REEN NDEE']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.garrettwade.com/arborist-large-pruning-saw.html,"[[[132, 342], [190, 342], [190, 366], [132, 366]], 'FEMAIL']","[[132, 342], [190, 342], [190,366], [132,366], ""FEMAl""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.qmuniforms.com/carhartt-men-s-thermal-lined-duck-active-jacket#.XFTMzYVOkb0,"[[[19, 5], [157, 5], [157, 25], [19, 25]], 'Enable Accessibility']","[[19, 5], [157, 5], [157, 25], [19, 25], ""Enable Accessibility""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.qmuniforms.com/carhartt-men-s-thermal-lined-duck-active-jacket#.XFTMzYVOkb0,"[[[673, 9], [757, 9], [757, 23], [673, 23]], 'Help Center']","[[673,9], [757,9], [757,23], [673,23], 'Help Center']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.qmuniforms.com/carhartt-men-s-thermal-lined-duck-active-jacket#.XFTMzYVOkb0,"[[[332, 48], [428, 48], [428, 78], [332, 78]], 'GALLs']","[[332, 48], [428, 48], [428, 78], [332, 78], ""GALLS""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.qmuniforms.com/carhartt-men-s-thermal-lined-duck-active-jacket#.XFTMzYVOkb0,"[[[51, 99], [103, 99], [103, 117], [51, 117]], 'Search']","[[51, 99], [103,99], [103, 117], [51, 117], ""Salch""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.qmuniforms.com/carhartt-men-s-thermal-lined-duck-active-jacket#.XFTMzYVOkb0,"[[[293, 147], [481, 147], [481, 163], [293, 163]], 'SAVE 2036 DN BELLEVILLE BOOTS']","[[293, 147], [481, 147], [481, 163], [293, 163],",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.qmuniforms.com/carhartt-men-s-thermal-lined-duck-active-jacket#.XFTMzYVOkb0,"[[[65, 190], [650, 190], [650, 361], [65, 361]], '주QUARTERMASTER"" GALLs Now place your QMuniforms nrderhere GalllIs com We use cookies to enhance your experience Erivacy PolICy Accept']","[ [65, 190] [650, 190], [65, 361], [65, 361], ""GALLS Now place your QMuniferms Galliers come by and we use your example",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://afremov.com,"[[[32, 4], [736, 4], [736, 28], [32, 28]], 'Completely free shippingto ANY PLACE IN THE WORLD All paintings are hand painted on CANVAS']","[[32,4], [736,4], [32,28], [32,28], ""Completely free shiping to non-LAACE in order to make sure that there is a great deal of progress on CarVas']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://afremov.com,"[[[15, 41], [199, 41], [199, 95], [15, 95]], 'afremov com Lesrd Alrem대v Worid Renowned Arisl']","[[15, 41] [199, 41], [199,95] [15], [15], 'fremov came Lesred Africa, Renowned Arisl']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://afremov.com,"[[[231, 67], [367, 67], [367, 83], [231, 83]], 'Searchentirestorel']","[[231, 67], [367, 67], [233], [321,83], 'Sightentirestorel']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://afremov.com,"[[[493, 63], [529, 63], [529, 83], [493, 83]], 'USD']","[[493, 63], 529, 63, 529, 83, [493, 83], ""USD""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://afremov.com,"[[[577, 85], [741, 85], [741, 99], [577, 99]], 'Account Wishlist Cart']","[[777,85], [741,85], [741,99], [577,99], 'Account Wall Street Cart']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://afremov.com,"[[[53, 123], [113, 123], [113, 143], [53, 143]], 'SALE%']","[[53,123], [113,123], [113, 143], [53, 143], 'SALE%']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://afremov.com,"[[[142, 124], [372, 124], [372, 148], [142, 148]], 'Oil paintings by Leonid Afremov']","[[142, 124], [372, 124], [372, 148], [142, 148], ""Oil pallings by Leonid Aremov""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://afremov.com,"[[[409, 127], [491, 127], [491, 145], [409, 145]], 'Framed art']","[[409, 127], [491, 127], [491, 145], [409, 145], ""Fred at'""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://afremov.com,"[[[519, 125], [627, 125], [627, 145], [519, 145]], 'LIQUIDATION']","[[519, 125], [627, 125], [627, 145], [519, 145], 'LIQUIDATlON']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://afremov.com,"[[[31, 179], [142, 179], [142, 205], [31, 205]], 'Large Paintings']","[ [31, 179], [142, 179], [142, 205], [31, 205], 'Large Paintings']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://afremov.com,"[[[172, 176], [327, 176], [327, 205], [172, 205]], 'Original Oil Paintings']","[[172, 176], [327, 176], [172, 205], 'Original Oil Paintings']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://afremov.com,"[[[356, 180], [480, 180], [480, 204], [356, 204]], 'Unique paintings']","[[356, 180], [480, 180], [480, 204], [356, 204], 'Unique Paintings']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://afremov.com,"[[[519, 183], [627, 183], [627, 199], [519, 199]], 'Limited edition']","[[""519,183], [627, 183], [627, 199], [519,199], 'Liited ideas']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://afremov.com,"[[[30, 237], [123, 237], [123, 258], [30, 258]], 'Original ART']","[[30, 237], [123,237], [123,258], [30,258], 'Original ART']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://afremov.com,"[[[157, 239], [205, 239], [205, 255], [157, 255]], 'Frame']","[[157,239], [205,239], [205,255], [157,255], ""Freame""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://afremov.com,"[[[17, 278], [751, 278], [751, 324], [17, 324]], 'We use cookies to improve our services make personal offers and enhance Your experience Ifyou donot accept optional cookies below your experience may be affected.']","[[17,278], [751,278], [17,324], [17,24], 'we use places to make our personal customers and then your experience allows you to make sure that you're happy.",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://afremov.com,"[[[246, 352], [345, 352], [345, 370], [246, 370]], 'Accept Cookies']","[[246, 352], [345, 352], [345,370], [246,370], 'Access Cookes']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://afremov.com,"[[[455, 351], [559, 351], [559, 369], [455, 369]], 'Custom Settings']","[ [""455, 351], [559,351], [559,369], [455,369], ""Custom Stings""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.yeskicks.cn,"[[[3, 11], [503, 11], [503, 31], [3, 31]], '25180, USPSIEMS Free Shipping 2 5300, UPslFedex/DHL Free Shipping']","[[3,11], [503,11] [503,31], [3,31], '25180, USPSIMS, Free Schipping 2300, UPFEDex/DHL FIPing']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.yeskicks.cn,"[[[56, 88], [187, 88], [187, 127], [56, 127]], 'YesKicks oo > Wwwi yeSKICksCII']","[[56, 88], [187, 88], [87, 127], [56, 127], 'YesKicks oo > WWI YSKICCII']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.yeskicks.cn,"[[[289, 101], [337, 101], [337, 117], [289, 117]], 'Home']","[[289, 101], [337, 101], [337, 117], [289, 117], ""home""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.yeskicks.cn,"[[[363, 101], [463, 101], [463, 117], [363, 117]], 'New Arrivals']","[(363, 101], [463, 101], [463, 117], [363, 117], New Arizonas]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.yeskicks.cn,"[[[488, 99], [561, 99], [561, 120], [488, 120]], 'Category']","[[488, 99], [561,99], [561, 120], [488, 120], ""Category""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.yeskicks.cn,"[[[607, 101], [717, 101], [717, 117], [607, 117]], 'Sneaker News']","[[607, 101], [717, 101], [717, 117], [607,17], 'Sneaker News']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.yeskicks.cn,"[[[745, 101], [769, 101], [769, 117], [745, 117]], 'No']","[[775, 101], [769, 101], [769, 117], [775,17], 'no']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.yeskicks.cn,"[[[16, 196], [146, 196], [146, 220], [16, 220]], 'All Categories']","[[16,196], [146,196], [146,220], [16,220],",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.yeskicks.cn,"[[[309, 199], [369, 199], [369, 213], [309, 213]], 'Search .']","[[309,199], [369,199], [369,213], [309,213], 'Setch.']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.yeskicks.cn,"[[[643, 199], [741, 199], [741, 219], [643, 219]], 'All Categories']","[433,199] [741,199] [741,219], [643,219], 'All Categories']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.yeskicks.cn,"[[[19, 253], [87, 253], [87, 271], [19, 271]], 'Alr Jordan']","[19,253], [87,253], [87, 271], [19, 271], 'Alr Jordan']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.yeskicks.cn,"[[[19, 297], [95, 297], [95, 311], [19, 311]], 'Nike Shoes']","[[19,297], [95,297], [95, 311], [19, 3111], 'Nike Shoes']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.yeskicks.cn,"[[[329, 315], [521, 315], [521, 335], [329, 335]], 'Your Favorites Await']","[[329, 315], 521, 315, 521,335, [329,35], ""Your Favorites""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.yeskicks.cn,"[[[19, 337], [85, 337], [85, 353], [19, 353]], 'Footwear']","[19,337] [85,37] [85,353] [19,353], 'Footwear']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.yeskicks.cn,"[[[344, 350], [678, 350], [678, 380], [344, 380]], 'ir lordnn 드 P-71']","[[344, 350], [678, 350], [678,380], [344,380], 'ir Lord Ndn de P-71']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.morebeer.com/products/corny-keg-ball-lock-5-gal-4-pack.html?ref=1A,"[[[59, 11], [277, 11], [277, 27], [59, 27]], 'KOMOS Kegerators up to 2096 Off!']","[[59,11], [277,11], [277,27], [59,27], ""KOMOS KEGERS TO 2096 OP!'""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.morebeer.com/products/corny-keg-ball-lock-5-gal-4-pack.html?ref=1A,"[[[395, 10], [485, 10], [485, 28], [395, 28]], 'New Products']","[[95, 10], [485, 10], [485, 28], [395, 28], ""New Processes""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.morebeer.com/products/corny-keg-ball-lock-5-gal-4-pack.html?ref=1A,"[[[603, 11], [707, 11], [707, 27], [603, 27]], 'DealOfThe Day']","[[603,11] [707,11] [707,27] [603,27], 'Dealof The Day']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.morebeer.com/products/corny-keg-ball-lock-5-gal-4-pack.html?ref=1A,"[[[385, 59], [487, 59], [487, 75], [385, 75]], '(800) 600-0033']","[[385,59], [487,59], [487,75], [385,75], ""800"" 600-0033""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.morebeer.com/products/corny-keg-ball-lock-5-gal-4-pack.html?ref=1A,"[[[519, 59], [597, 59], [597, 73], [519, 73]], 'My Account']","[""519, 59, 597, 59, 597, 73, 519, 73], 'My Account']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.morebeer.com/products/corny-keg-ball-lock-5-gal-4-pack.html?ref=1A,"[[[629, 59], [661, 59], [661, 73], [629, 73]], 'Cart']","[[629,59], [661,59], [661, 73], [629, 73], 'Cart']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.morebeer.com/products/corny-keg-ball-lock-5-gal-4-pack.html?ref=1A,"[[[42, 86], [190, 86], [190, 122], [42, 122]], 'MoreBeer! Oidvotyuu']","[[42, 86], [190, 86], [190, 122], [42, 122], ""Morebeer!",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.morebeer.com/products/corny-keg-ball-lock-5-gal-4-pack.html?ref=1A,"[[[433, 105], [487, 105], [487, 119], [433, 119]], 'Searcha']","[[433, 105], [487, 105], [477, 119], [433, 119], 'Searcha']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.morebeer.com/products/corny-keg-ball-lock-5-gal-4-pack.html?ref=1A,"[[[31, 175], [75, 175], [75, 209], [31, 209]], 'Starter Kits']","[[31, 175] [75, 175], [75, 209], [31, 209], 'Starter Kitts']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.morebeer.com/products/corny-keg-ball-lock-5-gal-4-pack.html?ref=1A,"[[[119, 173], [185, 173], [185, 189], [119, 189]], 'Equipment']","[[119,173], [185,173], [185,89], [119,89], and 'Equipment']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.morebeer.com/products/corny-keg-ball-lock-5-gal-4-pack.html?ref=1A,"[[[211, 173], [253, 173], [253, 209], [211, 209]], 'Recipe Kits']","[[211,173], [253,173], [253, 209], [211, 209], 'Recipe Kits']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.morebeer.com/products/corny-keg-ball-lock-5-gal-4-pack.html?ref=1A,"[[[297, 173], [365, 173], [365, 189], [297, 189]], 'Ingredients']","[[297,173], [365,173], [365,89], [297,89], 'Ingredents']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.morebeer.com/products/corny-keg-ball-lock-5-gal-4-pack.html?ref=1A,"[[[393, 173], [431, 173], [431, 209], [393, 209]], 'Keg & Bottle']","[393,173], [431,173], [431, 209], [393, 209], ""Keg & Bottle""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.morebeer.com/products/corny-keg-ball-lock-5-gal-4-pack.html?ref=1A,"[[[485, 173], [519, 173], [519, 189], [485, 189]], 'Draft']","[[45,173], [519,173], [89], [455,89], 'Draft']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.morebeer.com/products/corny-keg-ball-lock-5-gal-4-pack.html?ref=1A,"[[[546, 173], [609, 173], [609, 212], [546, 212]], 'Other Beverages']","[[546,173], [609,173], [609,212], [544,212], 'Other Beverages']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.morebeer.com/products/corny-keg-ball-lock-5-gal-4-pack.html?ref=1A,"[[[659, 173], [701, 173], [701, 209], [659, 209]], 'Gifts & More!']","[[""659,173], [701,173], [701, 209], [659, 209], ""Gifts & More!""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.morebeer.com/products/corny-keg-ball-lock-5-gal-4-pack.html?ref=1A,"[[[743, 153], [763, 153], [763, 237], [743, 237]], ""'""]","[[733, 153], [763, 153], [763, 237], [743,237], ""'""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.morebeer.com/products/corny-keg-ball-lock-5-gal-4-pack.html?ref=1A,"[[[85, 239], [377, 239], [377, 323], [85, 323]], 'LARGEST SELEGTION OVER 80D0 PRODUCTS']","[[85,239] [377,239] [377,323] [85,323], 'LARGEST SELEGTlON OVER 80D0 PRODUTTS']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.morebeer.com/products/corny-keg-ball-lock-5-gal-4-pack.html?ref=1A,"[[[702, 326], [728, 326], [728, 350], [702, 350]], 'e']","[[702,326], [728,326], [728, 350], [702, 350], ""e""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.theshoemart.com/alden-mens-13781-chukka-boot-leather-sole-brown-chromexcel/,"[[[479, 37], [679, 37], [679, 91], [479, 91]], 'TheShoeMart SINCE 1956']","[[779,37], [6679,37], 91 [479, 91], ""TheShoart SINCE 1956""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.theshoemart.com/alden-mens-13781-chukka-boot-leather-sole-brown-chromexcel/,"[[[483, 120], [670, 120], [670, 153], [483, 153]], 'Stay in the Know']","[[483, 120], [670, 120], [670, 153], [483, 153], 'Style in the Know']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.theshoemart.com/alden-mens-13781-chukka-boot-leather-sole-brown-chromexcel/,"[[[421, 205], [529, 205], [529, 225], [421, 225]], 'Email Address']","[[421, 205], [529, 205], [529, 225], [421, 225], ""Email Address""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://www.theshoemart.com/alden-mens-13781-chukka-boot-leather-sole-brown-chromexcel/,"[[[522, 270], [632, 270], [632, 294], [522, 294]], 'CONTINUE']","[[522, 270], [632, 270], [632,2,294], [522,294], 'ConTINUE']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://furniture123.co.uk,"[[[23, 29], [73, 29], [73, 46], [23, 46]], ""buyitairct UUOIII'""]","[[23,29], [73,29], [73, 46], [23, 46], ""butit UOIII""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://furniture123.co.uk,"[[[638, 20], [746, 20], [746, 55], [638, 55]], 'Cookiebot by Usercentrics']","[[638, 20] [776,20] [776,55] [638, 55], 'Cookiebot by Usercics']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://furniture123.co.uk,"[[[23, 103], [221, 103], [221, 119], [23, 119]], 'This website uses cookies']","[[23, 103], [21, 103], [23, 119], [23, 119], 'is website uses look']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://furniture123.co.uk,"[[[23, 135], [719, 135], [719, 225], [23, 225]], ""We use cookies to personalise content and ads to provide social media features and to analyse our traffic . We also share information about your use of our site with our social media advertising and analytics partners Who may combine it with other information that you've provided to them or that they've collected from your use of their services""]","[23, 135], [719,225], [23,25], [23], and we use places to achieve unity and to prove our relationship with each other.",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://furniture123.co.uk,"[[[650, 286], [684, 286], [684, 292], [650, 292]], '~!; -']","[[650,286], [684,286], [684,292], [650,292], '-",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://furniture123.co.uk,"[[[325, 325], [435, 325], [435, 346], [325, 346]], 'Allow selection']","[[325, 325], [435, 325], [435, 346], [325, 346], ""Allow sequence""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://furniture123.co.uk,"[[[563, 325], [687, 325], [687, 346], [563, 346]], 'Allow all cookies']","[ [563, 325], [687, 325], [567, 346], [563, 346], ""All views""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://grandwesternsteaks.com,"[[[558, 55], [655, 55], [655, 92], [558, 92]], 'GRAND WESTERN STEAKS']","[ [""58, 55], [655, 55], [655,92] [58,92], ""GRAND WESTEREN STECKS""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://grandwesternsteaks.com,"[[[402, 143], [750, 143], [750, 309], [402, 309]], 'Would you like $25 OFF your next order?']","[[402, 143], [750, 143], [750, 309], [402, 309], 'Would you like $25 at your next word?']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://beautytap.com,"[[[25, 33], [103, 33], [103, 47], [25, 47]], 'an brand']","[[25, 33], [103, 33], [103, 47], [25, 47], 'anand']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://beautytap.com,"[[[17, 59], [127, 59], [127, 75], [17, 75]], 'Join cornrnunity']","[[17,59], [127,59], [127,75], [17,75], ""Join conniony""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://beautytap.com,"[[[304, 48], [461, 48], [461, 90], [304, 90]], 'beautytap']","[[(304, 48], [461,48], [461, 90], [304,90], ""beautytap""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://beautytap.com,"[[[88, 180], [679, 180], [679, 277], [88, 277]], 'Where brands meet beauty enthusiasts for trusted reviews']","[[88,180], [6679,277], [88,277], 'Were vanes beautities for trusted reviews']",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://beautytap.com,"[[[87, 335], [137, 335], [137, 349], [87, 349]], 'Search']","[[87,335], [137,335], [137,349], [87,349],",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
https://fans-made.com/collections/marvel-products/products/sexy-motherf-ker-unisex-hoodie,"[[[36, 2], [734, 2], [734, 47], [36, 47]], 'The domain fans-made com may be for sale Click here to inquire about this domain']","[(36,2], [734,2], [734,47], [36,47], [36, 47], [36, 47], ""The Domine pans-make come come for sale here to introduce this domin'""]",1.0,"{'x': 0, 'y': 0, 'width': 0, 'height': 0}"
